season_end_year,player_id,player_name,last_game_date,last_team_abbrev,last_opp_abbrev,last_home_away,games_total_rows,games_played_rows,dnp_rows,ast_avg_season,ast_ge10_hits_10,ast_ge10_hits_20,ast_ge10_hits_5,ast_ge10_rate_10,ast_ge10_rate_20,ast_ge10_rate_5,ast_ge12_hits_10,ast_ge12_hits_20,ast_ge12_hits_5,ast_ge12_rate_10,ast_ge12_rate_20,ast_ge12_rate_5,ast_ge14_hits_10,ast_ge14_hits_20,ast_ge14_hits_5,ast_ge14_rate_10,ast_ge14_rate_20,ast_ge14_rate_5,ast_ge2_hits_10,ast_ge2_hits_20,ast_ge2_hits_5,ast_ge2_rate_10,ast_ge2_rate_20,ast_ge2_rate_5,ast_ge4_hits_10,ast_ge4_hits_20,ast_ge4_hits_5,ast_ge4_rate_10,ast_ge4_rate_20,ast_ge4_rate_5,ast_ge6_hits_10,ast_ge6_hits_20,ast_ge6_hits_5,ast_ge6_rate_10,ast_ge6_rate_20,ast_ge6_rate_5,ast_ge8_hits_10,ast_ge8_hits_20,ast_ge8_hits_5,ast_ge8_rate_10,ast_ge8_rate_20,ast_ge8_rate_5,ast_iqr_10,ast_landmine_10_10,ast_landmine_12_10,ast_landmine_14_10,ast_landmine_2_10,ast_landmine_4_10,ast_landmine_6_10,ast_landmine_8_10,ast_min_10,ast_min_20,ast_min_5,gp_10,gp_20,gp_5,last_ast,last_min,last_pts,last_reb,load_label_10,load_label_20,load_label_5,load_min_delta_10,load_min_delta_20,load_min_delta_5,load_pts_delta_10,load_pts_delta_20,load_pts_delta_5,load_score_10,load_score_20,load_score_5,min_avg_10,min_avg_20,min_avg_5,min_ge24_hits_10,min_ge24_hits_20,min_ge24_hits_5,min_ge24_rate_10,min_ge24_rate_20,min_ge24_rate_5,min_ge28_hits_10,min_ge28_hits_20,min_ge28_hits_5,min_ge28_rate_10,min_ge28_rate_20,min_ge28_rate_5,min_ge30_hits_10,min_ge30_hits_20,min_ge30_hits_5,min_ge30_rate_10,min_ge30_rate_20,min_ge30_rate_5,min_ge32_hits_10,min_ge32_hits_20,min_ge32_hits_5,min_ge32_rate_10,min_ge32_rate_20,min_ge32_rate_5,min_min_10,min_min_20,min_min_5,pts_avg_season,pts_ge10_hits_10,pts_ge10_hits_20,pts_ge10_hits_5,pts_ge10_rate_10,pts_ge10_rate_20,pts_ge10_rate_5,pts_ge15_hits_10,pts_ge15_hits_20,pts_ge15_hits_5,pts_ge15_rate_10,pts_ge15_rate_20,pts_ge15_rate_5,pts_ge20_hits_10,pts_ge20_hits_20,pts_ge20_hits_5,pts_ge20_rate_10,pts_ge20_rate_20,pts_ge20_rate_5,pts_ge25_hits_10,pts_ge25_hits_20,pts_ge25_hits_5,pts_ge25_rate_10,pts_ge25_rate_20,pts_ge25_rate_5,pts_ge30_hits_10,pts_ge30_hits_20,pts_ge30_hits_5,pts_ge30_rate_10,pts_ge30_rate_20,pts_ge30_rate_5,pts_ge35_hits_10,pts_ge35_hits_20,pts_ge35_hits_5,pts_ge35_rate_10,pts_ge35_rate_20,pts_ge35_rate_5,pts_iqr_10,pts_landmine_10_10,pts_landmine_15_10,pts_landmine_20_10,pts_landmine_25_10,pts_landmine_30_10,pts_landmine_35_10,pts_min_10,pts_min_20,pts_min_5,reb_avg_season,reb_ge10_hits_10,reb_ge10_hits_20,reb_ge10_hits_5,reb_ge10_rate_10,reb_ge10_rate_20,reb_ge10_rate_5,reb_ge12_hits_10,reb_ge12_hits_20,reb_ge12_hits_5,reb_ge12_rate_10,reb_ge12_rate_20,reb_ge12_rate_5,reb_ge14_hits_10,reb_ge14_hits_20,reb_ge14_hits_5,reb_ge14_rate_10,reb_ge14_rate_20,reb_ge14_rate_5,reb_ge2_hits_10,reb_ge2_hits_20,reb_ge2_hits_5,reb_ge2_rate_10,reb_ge2_rate_20,reb_ge2_rate_5,reb_ge4_hits_10,reb_ge4_hits_20,reb_ge4_hits_5,reb_ge4_rate_10,reb_ge4_rate_20,reb_ge4_rate_5,reb_ge6_hits_10,reb_ge6_hits_20,reb_ge6_hits_5,reb_ge6_rate_10,reb_ge6_rate_20,reb_ge6_rate_5,reb_ge8_hits_10,reb_ge8_hits_20,reb_ge8_hits_5,reb_ge8_rate_10,reb_ge8_rate_20,reb_ge8_rate_5,reb_iqr_10,reb_landmine_10_10,reb_landmine_12_10,reb_landmine_14_10,reb_landmine_2_10,reb_landmine_4_10,reb_landmine_6_10,reb_landmine_8_10,reb_min_10,reb_min_20,reb_min_5,season_avg_ast,season_avg_pts,season_avg_reb,share_ast_l20,share_ast_l5,share_ast_trend_pp,share_pts_l20,share_pts_l5,share_pts_trend_pp,share_reb_l20,share_reb_l5,share_reb_trend_pp,travel_last3
2026,4278104,Michael Porter Jr.,2025-12-23,BKN,PHI,A,24,24,0,3.2083333333333335,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8,17,4,0.8,0.85,0.8,5,7,2,0.5,0.35,0.4,0,2,0,0.0,0.1,0.0,0,0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.1,0.3,0.3,0.0,0.0,0.0,1.0,10,20,5,1.0,34.0,28.0,5.0,Normal,Normal,Normal,-0.13333333333333286,0.21666666666666146,-0.033333333333338544,1.2916666666666679,1.3416666666666686,-0.5083333333333329,0.29416666666666735,0.5541666666666636,-0.17583333333333684,32.7,33.05,32.8,10,20,5,1.0,1.0,1.0,8,17,4,0.8,0.85,0.8,8,17,4,0.8,0.85,0.8,8,16,4,0.8,0.8,0.8,26.0,26.0,26.0,25.708333333333332,10,20,5,1.0,1.0,1.0,9,19,4,0.9,0.95,0.8,8,17,4,0.8,0.85,0.8,7,14,3,0.7,0.7,0.6,4,8,1,0.4,0.4,0.2,2,2,0,0.2,0.1,0.0,9.5,0.0,0.0,0.0,0.1,0.0,0.1,12.0,12.0,12.0,7.333333333333333,2,5,1,0.2,0.25,0.2,0,1,0,0.0,0.05,0.0,0,1,0,0.0,0.05,0.0,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,7,15,3,0.7,0.75,0.6,3,9,1,0.3,0.45,0.2,3.25,0.1,0.1,0.0,0.0,0.0,0.1,0.1,4.0,4.0,4.0,3.2083333333333335,25.708333333333332,7.333333333333333,0.37440101565101563,0.47478354978354975,10.038253413253411,0.6313271426942083,0.6386363636363637,0.7309220942155359,0.46694908071804353,0.44603174603174595,-2.0917334686297586,@ vs vs
2026,4278039,Nickeil Alexander-Walker,2025-12-23,ATL,CHI,H,30,29,1,3.2758620689655173,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,16,5,0.7,0.8,1.0,3,10,2,0.3,0.5,0.4,1,2,1,0.1,0.1,0.2,0,0,0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,2.0,10,20,5,2.0,34.0,21.0,1.0,Normal,Normal,Normal,-0.05862068965517153,0.7913793103448228,0.041379310344822784,0.5551724137931018,1.2551724137931046,-1.7448275862068954,0.12551724137931047,0.9305172413793072,-0.4944827586206926,32.7,33.55,32.8,10,19,5,1.0,0.95,1.0,10,19,5,1.0,0.95,1.0,9,18,4,0.9,0.9,0.8,7,15,4,0.7,0.75,0.8,29.0,22.0,29.0,20.344827586206897,9,18,4,0.9,0.9,0.8,8,15,3,0.8,0.75,0.6,7,13,3,0.7,0.65,0.6,3,7,1,0.3,0.35,0.2,1,4,0,0.1,0.2,0.0,0,1,0,0.0,0.05,0.0,7.25,0.1,0.0,0.0,0.0,0.0,0.0,9.0,8.0,9.0,3.5172413793103448,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8,18,3,0.8,0.9,0.6,5,10,2,0.5,0.5,0.4,2,4,2,0.2,0.2,0.4,1,2,1,0.1,0.1,0.2,3.0,0.0,0.0,0.0,0.2,0.1,0.2,0.1,1.0,1.0,1.0,3.2758620689655173,20.344827586206897,3.5172413793103448,0.18380104771941747,0.15950664916182158,-2.429439855759588,0.3311597042193864,0.28061106834294974,-5.054863587643665,0.18438636554003424,0.16974242809483084,-1.4643937445203399,vs vs vs
2026,4066383,Miles Bridges,2025-12-23,CHA,WSH,H,30,30,0,3.8666666666666667,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8,16,5,0.8,0.8,1.0,6,10,3,0.6,0.5,0.6,4,6,2,0.4,0.3,0.4,2,2,1,0.2,0.1,0.2,4.75,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,2.0,10,20,5,9.0,34.0,10.0,9.0,Normal,Normal,Normal,-1.6666666666666643,-0.31666666666667,-1.3666666666666671,-3.666666666666668,-0.716666666666665,-4.166666666666668,-2.2666666666666653,-0.4366666666666685,-2.206666666666667,32.7,34.05,33.0,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,9,19,5,0.9,0.95,1.0,6,14,3,0.6,0.7,0.6,29.0,29.0,30.0,20.566666666666666,8,18,5,0.8,0.9,1.0,7,17,4,0.7,0.85,0.8,3,10,1,0.3,0.5,0.2,1,4,0,0.1,0.2,0.0,1,3,0,0.1,0.15,0.0,0,1,0,0.0,0.05,0.0,8.5,0.0,0.0,0.1,0.1,0.0,0.0,8.0,8.0,10.0,6.133333333333334,1,1,1,0.1,0.05,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,6,14,3,0.6,0.7,0.6,6,10,3,0.6,0.5,0.6,4,6,2,0.4,0.3,0.4,6.75,0.3,0.0,0.0,0.0,0.1,0.0,0.0,2.0,2.0,2.0,3.8666666666666667,20.566666666666666,6.133333333333334,0.22398570488454728,0.23777777777777778,1.3792072893230505,0.2744343083606365,0.21634997242140094,-5.808433593923554,0.32223117206268037,0.3276344455911019,0.5403273528421515,vs @ @
2026,4395724,Immanuel Quickley,2025-12-23,TOR,MIA,A,30,30,0,6.433333333333334,2,3,2,0.2,0.15,0.4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,6,13,4,0.6,0.65,0.8,4,5,2,0.4,0.25,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,4.0,4.0,4.0,10,20,5,7.0,35.0,18.0,5.0,Normal,Normal,Normal,0.30000000000000426,0.3500000000000014,0.10000000000000142,0.06666666666666643,0.7166666666666668,-3.4333333333333336,0.2300000000000029,0.46000000000000096,-0.9599999999999991,32.6,32.65,32.4,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,9,18,4,0.9,0.9,0.8,7,13,4,0.7,0.65,0.8,29.0,29.0,29.0,15.833333333333334,8,18,3,0.8,0.9,0.6,6,13,3,0.6,0.65,0.6,2,5,0,0.2,0.25,0.0,1,2,0,0.1,0.1,0.0,1,1,0,0.1,0.05,0.0,0,0,0,0.0,0.0,0.0,7.25,0.1,0.0,0.1,0.0,0.0,0.0,3.0,3.0,3.0,4.333333333333333,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8,17,5,0.8,0.85,1.0,6,12,5,0.6,0.6,1.0,1,5,1,0.1,0.25,0.2,0,2,0,0.0,0.1,0.0,2.75,0.0,0.0,0.0,0.2,0.1,0.3,0.0,1.0,1.0,4.0,6.433333333333334,15.833333333333334,4.333333333333333,0.3734356721709663,0.5009416074121956,12.750593524122934,0.23994235256021815,0.2289651425175244,-1.0977210042693752,0.17351731954653782,0.2328755876619654,5.935826811542758,@ @ vs
2026,4395712,Andrew Nembhard,2025-12-23,IND,MIL,H,22,22,0,6.409090909090909,1,1,0,0.1,0.05,0.0,1,1,0,0.1,0.05,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,8,15,3,0.8,0.75,0.6,1,4,0,0.1,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.0,4.0,4.0,10,20,5,6.0,33.0,14.0,3.0,Normal,Normal,Normal,0.8636363636363633,0.6636363636363605,0.9636363636363647,0.29090909090908923,0.44090909090909136,-1.6090909090909093,0.691818181818181,0.5968181818181797,0.19181818181818244,32.5,32.3,32.6,10,20,5,1.0,1.0,1.0,9,18,4,0.9,0.9,0.8,8,17,4,0.8,0.85,0.8,7,13,3,0.7,0.65,0.6,27.0,27.0,27.0,17.40909090909091,8,17,3,0.8,0.85,0.6,7,13,2,0.7,0.65,0.4,4,8,2,0.4,0.4,0.4,2,4,1,0.2,0.2,0.2,1,2,1,0.1,0.1,0.2,0,0,0,0.0,0.0,0.0,6.5,0.0,0.1,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2.272727272727273,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,15,4,0.9,0.75,0.8,3,5,0,0.3,0.25,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.1,0.3,0.1,0.0,1.0,1.0,1.0,6.409090909090909,17.40909090909091,2.272727272727273,0.4505139049546944,0.40055555555555555,-4.995834939913885,0.30527284933446885,0.2568021088465784,-4.847074048789047,0.20561429476096657,0.12960084033613445,-7.601345442483212,vs @ @
2026,4017837,Ivica Zubac,2025-12-20,LAC,LAL,H,28,28,0,2.5,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,13,3,0.7,0.65,0.6,3,7,0,0.3,0.35,0.0,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.3,0.1,0.2,0.0,1.0,0.0,1.0,10,20,5,1.0,11.0,5.0,2.0,Normal,Normal,Normal,0.3928571428571459,1.2928571428571445,-2.3071428571428534,-1.807142857142857,0.49285714285714377,-1.6071428571428577,-0.2671428571428549,1.0528571428571443,-2.0971428571428548,32.5,33.4,29.8,9,19,4,0.9,0.95,0.8,9,19,4,0.9,0.95,0.8,9,19,4,0.9,0.95,0.8,8,16,4,0.8,0.8,0.8,11.0,11.0,11.0,15.607142857142858,7,17,3,0.7,0.85,0.6,4,10,2,0.4,0.5,0.4,1,4,1,0.1,0.2,0.2,1,3,1,0.1,0.15,0.2,1,2,1,0.1,0.1,0.2,0,0,0,0.0,0.0,0.0,6.5,0.1,0.1,0.1,0.0,0.0,0.0,5.0,5.0,5.0,11.142857142857142,7,15,3,0.7,0.75,0.6,5,11,2,0.5,0.55,0.4,1,4,0,0.1,0.2,0.0,10,20,5,1.0,1.0,1.0,9,19,4,0.9,0.95,0.8,9,19,4,0.9,0.95,0.8,7,17,3,0.7,0.85,0.6,5.0,0.0,0.2,0.3,0.0,0.0,0.0,0.1,2.0,2.0,2.0,2.5,15.607142857142858,11.142857142857142,0.20437599444758886,0.173982683982684,-3.0393310464904872,0.28976515349045434,0.24093061064404506,-4.883454284640928,0.5765429485387756,0.4655054302422723,-11.103751829650331,vs @ vs
2026,3136193,Devin Booker,2025-12-23,PHX,LAL,H,26,26,0,6.615384615384615,1,3,1,0.1,0.15,0.2,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,8,17,3,0.8,0.85,0.6,6,13,2,0.6,0.65,0.4,1,5,1,0.1,0.25,0.2,2.0,0.0,0.1,0.0,0.0,0.1,0.2,0.3,2.0,2.0,2.0,10,20,5,11.0,27.0,21.0,2.0,Normal,Normal,Normal,-1.7923076923076948,-0.7423076923076906,-7.192307692307693,-2.6230769230769226,-1.473076923076924,-1.0230769230769248,-2.041538461538463,-0.9615384615384606,-5.3415384615384625,32.4,33.45,27.0,9,19,4,0.9,0.95,0.8,8,17,3,0.8,0.85,0.6,8,15,3,0.8,0.75,0.6,7,14,2,0.7,0.7,0.4,10.0,10.0,10.0,25.423076923076923,10,20,5,1.0,1.0,1.0,9,19,4,0.9,0.95,0.8,7,14,4,0.7,0.7,0.8,3,8,3,0.3,0.4,0.6,1,3,1,0.1,0.15,0.2,1,2,1,0.1,0.1,0.2,5.25,0.0,0.0,0.1,0.2,0.0,0.0,11.0,11.0,11.0,4.076923076923077,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,18,4,0.9,0.9,0.8,5,9,1,0.5,0.45,0.2,3,6,1,0.3,0.3,0.2,1,2,0,0.1,0.1,0.0,3.75,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1.0,0.0,1.0,6.615384615384615,25.423076923076923,4.076923076923077,0.425230109774463,0.3428971028971029,-8.233300687736012,0.30761096718400033,0.30516852451608045,-0.24424426679198752,0.22125651299653404,0.15545739348370927,-6.579911951282477,vs @ vs
2026,4066354,Payton Pritchard,2025-12-22,BOS,IND,H,29,29,0,5.172413793103448,1,1,1,0.1,0.05,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,8,15,5,0.8,0.75,1.0,5,7,2,0.5,0.35,0.4,2,4,1,0.2,0.2,0.2,2.5,0.0,0.0,0.0,0.0,0.2,0.2,0.1,3.0,2.0,4.0,10,20,5,5.0,33.0,11.0,3.0,Normal,Normal,Normal,-0.013793103448278998,0.18620689655172384,0.18620689655172384,1.04137931034483,0.6413793103448278,-1.5586206896551715,0.30275862068965365,0.322758620689655,-0.33724137931034476,32.4,32.6,32.6,10,20,5,1.0,1.0,1.0,9,19,4,0.9,0.95,0.8,9,19,4,0.9,0.95,0.8,5,12,3,0.5,0.6,0.6,27.0,27.0,27.0,16.75862068965517,9,16,4,0.9,0.8,0.8,5,11,1,0.5,0.55,0.2,3,7,1,0.3,0.35,0.2,2,4,1,0.2,0.2,0.2,2,3,1,0.2,0.15,0.2,1,1,0,0.1,0.05,0.0,7.75,0.1,0.0,0.0,0.0,0.0,0.0,9.0,5.0,9.0,4.310344827586207,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,7,13,4,0.7,0.65,0.8,2,4,1,0.2,0.2,0.2,0,1,0,0.0,0.05,0.0,1.5,0.0,0.0,0.0,0.0,0.2,0.1,0.1,2.0,2.0,3.0,5.172413793103448,16.75862068965517,4.310344827586207,0.3195344232650735,0.4136910148674855,9.415659160241201,0.24165122798961186,0.22526812680752967,-1.6383101182082194,0.20885234312614345,0.22644817927170866,1.7595836145565202,vs @ vs
2026,3934673,Donte DiVincenzo,2025-12-25,MIN,DEN,A,32,32,0,4.09375,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,17,4,0.9,0.85,0.8,9,13,4,0.9,0.65,0.8,4,6,3,0.4,0.3,0.6,3,4,3,0.3,0.2,0.6,3.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,1.0,1.0,10,20,5,8.0,34.0,6.0,8.0,Normal,Normal,Normal,0.6499999999999986,0.8999999999999986,1.4500000000000028,-1.3375000000000004,-0.5374999999999996,-2.2375000000000007,0.053749999999998854,0.4687499999999991,0.34375000000000167,32.4,32.65,33.2,10,20,5,1.0,1.0,1.0,8,17,5,0.8,0.85,1.0,8,16,5,0.8,0.8,1.0,8,15,5,0.8,0.75,1.0,25.0,25.0,32.0,13.4375,6,15,3,0.6,0.75,0.6,5,10,2,0.5,0.5,0.4,1,1,0,0.1,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.1,0.0,0.0,0.0,2.0,2.0,6.0,4.53125,1,1,0,0.1,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,9,17,4,0.9,0.85,0.8,5,5,2,0.5,0.25,0.4,3,3,2,0.3,0.15,0.4,3.5,0.0,0.1,0.0,0.0,0.0,0.1,0.0,2.0,2.0,2.0,4.09375,13.4375,4.53125,0.19385749311361772,0.22539682539682535,3.1539332283207626,0.12950629398117502,0.11093699578328778,-1.8569298197887245,0.11677058627895062,0.08907702370549789,-2.7693562573452732,@ @ vs
2026,3032976,Rudy Gobert,2025-12-25,MIN,DEN,A,32,32,0,1.84375,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5,13,2,0.5,0.65,0.4,1,3,0,0.1,0.15,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,10,20,5,0.0,34.0,9.0,12.0,Normal,Normal,MED,0.32500000000000284,-0.1750000000000007,3.7250000000000014,0.15625,0.25624999999999964,-1.5437499999999993,0.274375000000002,-0.045625000000000596,2.144375000000001,32.2,31.7,35.6,8,17,5,0.8,0.85,1.0,8,15,5,0.8,0.75,1.0,8,14,5,0.8,0.7,1.0,8,13,5,0.8,0.65,1.0,20.0,20.0,33.0,11.34375,5,11,2,0.5,0.55,0.4,3,6,0,0.3,0.3,0.0,1,2,0,0.1,0.1,0.0,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5.0,0.3,0.0,0.0,0.1,0.0,0.0,4.0,4.0,9.0,11.125,8,14,5,0.8,0.7,1.0,8,14,5,0.8,0.7,1.0,5,6,3,0.5,0.3,0.6,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,9,18,5,0.9,0.9,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,7.0,6.0,12.0,1.84375,11.34375,11.125,0.10891239575100123,0.07261904761904761,-3.6293348131953618,0.11182454311569731,0.08518404358085103,-2.6640499534846276,0.28692700546289773,0.28843865135697244,0.1511645894074709,@ @ vs
2026,4431736,Toumani Camara,2025-12-23,POR,ORL,H,30,30,0,2.8333333333333335,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8,15,4,0.8,0.75,0.8,5,7,2,0.5,0.35,0.4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,10,20,5,4.0,40.0,10.0,6.0,Normal,Normal,Normal,-1.1333333333333329,-0.13333333333333286,-0.13333333333333286,0.06666666666666643,0.16666666666666607,-0.9333333333333336,-0.7733333333333331,-0.04333333333333317,-0.3733333333333331,32.2,33.2,33.2,10,20,5,1.0,1.0,1.0,8,17,4,0.8,0.85,0.8,6,15,3,0.6,0.75,0.6,6,14,3,0.6,0.7,0.6,24.0,24.0,25.0,12.333333333333334,7,15,3,0.7,0.75,0.6,5,8,2,0.5,0.4,0.4,1,2,0,0.1,0.1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,5.233333333333333,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,7,14,3,0.7,0.7,0.6,6,11,3,0.6,0.55,0.6,1,3,1,0.1,0.15,0.2,2.75,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.0,2.0,2.0,2.8333333333333335,12.333333333333334,5.233333333333333,0.16308668402498327,0.15181159420289855,-1.127508982208472,0.15206946170966454,0.13603970297410334,-1.6029758735561201,0.18328890968479936,0.16761603871834335,-1.5672870966456003,vs vs @
2026,4683634,Bennedict Mathurin,2025-12-23,IND,MIL,H,19,19,0,2.0526315789473686,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,14,3,0.7,0.7368421052631579,0.6,0,2,0,0.0,0.10526315789473684,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,10,19,5,1.0,34.0,13.0,6.0,Normal,Normal,Normal,-0.7421052631578959,0.0,0.7578947368421041,-3.4210526315789487,0.0,-5.621052631578948,-1.5457894736842115,0.0,-1.1557894736842116,32.1,32.8421052631579,33.6,9,18,5,0.9,0.9473684210526315,1.0,8,16,4,0.8,0.8421052631578947,0.8,7,13,4,0.7,0.6842105263157895,0.8,6,12,4,0.6,0.631578947368421,0.8,22.0,22.0,27.0,18.42105263157895,8,17,4,0.8,0.8947368421052632,0.8,6,14,3,0.6,0.7368421052631579,0.6,2,8,0,0.2,0.42105263157894735,0.0,2,5,0,0.2,0.2631578947368421,0.0,0,1,0,0.0,0.05263157894736842,0.0,0,1,0,0.0,0.05263157894736842,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.7368421052631575,0,2,0,0.0,0.10526315789473684,0.0,0,1,0,0.0,0.05263157894736842,0.0,0,0,0,0.0,0.0,0.0,10,19,5,1.0,1.0,1.0,10,15,5,1.0,0.7894736842105263,1.0,5,9,3,0.5,0.47368421052631576,0.6,2,4,2,0.2,0.21052631578947367,0.4,2.5,0.1,0.0,0.0,0.0,0.0,0.2,0.1,4.0,2.0,4.0,2.0526315789473686,18.42105263157895,5.7368421052631575,0.13648552893705249,0.08555555555555555,-5.092997338149694,0.2716045492137075,0.23420038713317134,-3.740416208053618,0.30842143164531954,0.3530252100840336,4.460377843871405,vs @ @
2026,4432158,Evan Mobley,2025-12-25,CLE,NY,A,27,27,0,4.037037037037037,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,18,4,0.9,0.9,0.8,7,12,2,0.7,0.6,0.4,2,3,1,0.2,0.15,0.2,0,0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.1,0.2,0.3,0.1,1.0,0.0,1.0,10,20,5,3.0,25.0,14.0,9.0,Normal,Normal,Normal,-1.518518518518519,-0.2185185185185219,-2.9185185185185176,-0.4037037037037017,-0.2037037037037024,-1.503703703703703,-1.1840740740740738,-0.21407407407407603,-2.4940740740740734,32.0,33.3,30.6,10,20,5,1.0,1.0,1.0,8,18,3,0.8,0.9,0.6,7,16,3,0.7,0.8,0.6,6,15,3,0.6,0.75,0.6,25.0,25.0,25.0,18.703703703703702,10,19,5,1.0,0.95,1.0,6,14,3,0.6,0.7,0.6,4,9,1,0.4,0.45,0.2,1,1,0,0.1,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.25,0.0,0.3,0.0,0.0,0.0,0.0,13.0,7.0,14.0,9.25925925925926,6,11,3,0.6,0.55,0.6,3,5,1,0.3,0.25,0.2,2,2,0,0.2,0.1,0.0,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,8,17,5,0.8,0.85,1.0,8,15,5,0.8,0.75,1.0,3.25,0.2,0.0,0.1,0.0,0.0,0.2,0.0,5.0,5.0,9.0,4.037037037037037,18.703703703703702,9.25925925925926,0.2597015117235706,0.20549450549450549,-5.4207006229065104,0.2795669288051307,0.22082428214731586,-5.874264665781482,0.460443105354679,0.47392982456140353,1.3486719206724507,@ @ @
